project_id,sov_line_id,line_number,sov_description,scheduled_value,total_billed,pct_complete,balance_to_finish,application_number,period_end,completion_stage,overbilled_flag
PRJ-2021-284,PRJ-2021-284-SOV-01,1,General Conditions & Project Management,431900,431900,100.0,0.0,12,2022-02-17,Complete (100%),False
PRJ-2021-284,PRJ-2021-284-SOV-02,2,Submittals & Engineering,195800,195800,100.0,0.0,12,2022-02-17,Complete (100%),False
PRJ-2021-285,PRJ-2021-285-SOV-01,1,General Conditions & Project Management,372900,372900,100.0,0.0,12,2022-03-02,Complete (100%),False
PRJ-2021-281,PRJ-2021-281-SOV-01,1,General Conditions & Project Management,3483200,3483200,100.0,0.0,12,2022-02-07,Complete (100%),False
PRJ-2021-290,PRJ-2021-290-SOV-01,1,General Conditions & Project Management,1287000,1287000,100.0,0.0,12,2021-12-27,Complete (100%),False
PRJ-2018-074,PRJ-2018-074-SOV-03,3,Ductwork - Fabrication,353500,352600,99.7,900.0,12,2019-02-09,Near complete (75–99%),False
PRJ-2018-074,PRJ-2018-074-SOV-04,4,Ductwork - Installation,520600,518200,99.5,2400.0,12,2019-02-09,Near complete (75–99%),False
PRJ-2018-074,PRJ-2018-074-SOV-05,5,Piping - Hydronic Systems,357600,357000,99.8,600.0,12,2019-02-09,Near complete (75–99%),False
PRJ-2018-074,PRJ-2018-074-SOV-06,6,Piping - Refrigerant,165400,164900,99.7,500.0,12,2019-02-09,Near complete (75–99%),False
PRJ-2018-074,PRJ-2018-074-SOV-07,7,Equipment - RTUs/AHUs,508900,507800,99.8,1100.0,12,2019-02-09,Near complete (75–99%),False
PRJ-2018-074,PRJ-2018-074-SOV-08,8,Equipment - Chillers/Boilers,473700,472400,99.7,1300.0,12,2019-02-09,Near complete (75–99%),False
PRJ-2018-074,PRJ-2018-074-SOV-09,9,Equipment - Terminal Units (VAV/FCU),332300,331900,99.9,400.0,12,2019-02-09,Near complete (75–99%),False
PRJ-2018-074,PRJ-2018-074-SOV-10,10,Controls - DDC/BAS Installation,284100,277200,97.6,6900.0,12,2019-02-09,Near complete (75–99%),False
PRJ-2018-074,PRJ-2018-074-SOV-11,11,Controls - Programming & Commissioning,163100,159200,97.6,3900.0,12,2019-02-09,Near complete (75–99%),False
PRJ-2018-074,PRJ-2018-074-SOV-12,12,Insulation,183300,178600,97.4,4700.0,12,2019-02-09,Near complete (75–99%),False
PRJ-2018-074,PRJ-2018-074-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",114800,111800,97.4,3000.0,12,2019-02-09,Near complete (75–99%),False
PRJ-2018-074,PRJ-2018-074-SOV-14,14,Startup & Commissioning Support,107200,104600,97.6,2600.0,12,2019-02-09,Near complete (75–99%),False
PRJ-2018-074,PRJ-2018-074-SOV-15,15,Closeout Documentation & Training,65900,64200,97.4,1700.0,12,2019-02-09,Near complete (75–99%),False
PRJ-2019-092,PRJ-2019-092-SOV-02,2,Submittals & Engineering,485900,485900,100.0,0.0,12,2020-03-19,Complete (100%),False
PRJ-2019-092,PRJ-2019-092-SOV-01,1,General Conditions & Project Management,777900,777900,100.0,0.0,12,2020-03-19,Complete (100%),False
PRJ-2021-265,PRJ-2021-265-SOV-01,1,General Conditions & Project Management,428300,428300,100.0,0.0,12,2022-01-18,Complete (100%),False
PRJ-2019-091,PRJ-2019-091-SOV-02,2,Submittals & Engineering,1321600,1321600,100.0,0.0,12,2020-02-21,Complete (100%),False
PRJ-2019-091,PRJ-2019-091-SOV-01,1,General Conditions & Project Management,2713300,2713300,100.0,0.0,12,2020-02-21,Complete (100%),False
PRJ-2021-266,PRJ-2021-266-SOV-01,1,General Conditions & Project Management,1087700,1087700,100.0,0.0,12,2022-03-12,Complete (100%),False
PRJ-2021-263,PRJ-2021-263-SOV-11,11,Controls - Programming & Commissioning,417000,405600,97.3,11400.0,12,2021-12-25,Near complete (75–99%),False
PRJ-2021-263,PRJ-2021-263-SOV-03,3,Ductwork - Fabrication,960500,956500,99.6,4000.0,12,2021-12-25,Near complete (75–99%),False
PRJ-2021-263,PRJ-2021-263-SOV-04,4,Ductwork - Installation,1022700,1018600,99.6,4100.0,12,2021-12-25,Near complete (75–99%),False
PRJ-2021-263,PRJ-2021-263-SOV-05,5,Piping - Hydronic Systems,775600,775000,99.9,600.0,12,2021-12-25,Near complete (75–99%),False
PRJ-2021-263,PRJ-2021-263-SOV-06,6,Piping - Refrigerant,475400,474100,99.7,1300.0,12,2021-12-25,Near complete (75–99%),False
PRJ-2021-263,PRJ-2021-263-SOV-07,7,Equipment - RTUs/AHUs,1445800,1442800,99.8,3000.0,12,2021-12-25,Near complete (75–99%),False
PRJ-2021-263,PRJ-2021-263-SOV-08,8,Equipment - Chillers/Boilers,793600,792300,99.8,1300.0,12,2021-12-25,Near complete (75–99%),False
PRJ-2021-263,PRJ-2021-263-SOV-09,9,Equipment - Terminal Units (VAV/FCU),869200,865800,99.6,3400.0,12,2021-12-25,Near complete (75–99%),False
PRJ-2021-263,PRJ-2021-263-SOV-10,10,Controls - DDC/BAS Installation,663400,646000,97.4,17400.0,12,2021-12-25,Near complete (75–99%),False
PRJ-2021-263,PRJ-2021-263-SOV-12,12,Insulation,514800,500300,97.2,14500.0,12,2021-12-25,Near complete (75–99%),False
PRJ-2021-263,PRJ-2021-263-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",262100,255800,97.6,6300.0,12,2021-12-25,Near complete (75–99%),False
PRJ-2021-263,PRJ-2021-263-SOV-14,14,Startup & Commissioning Support,236700,230400,97.3,6300.0,12,2021-12-25,Near complete (75–99%),False
PRJ-2021-263,PRJ-2021-263-SOV-15,15,Closeout Documentation & Training,121700,118900,97.7,2800.0,12,2021-12-25,Near complete (75–99%),False
PRJ-2019-094,PRJ-2019-094-SOV-01,1,General Conditions & Project Management,1698200,1698200,100.0,0.0,12,2020-03-13,Complete (100%),False
PRJ-2021-262,PRJ-2021-262-SOV-02,2,Submittals & Engineering,464500,464500,100.0,0.0,12,2021-12-25,Complete (100%),False
PRJ-2019-088,PRJ-2019-088-SOV-02,2,Submittals & Engineering,237600,237600,100.0,0.0,12,2020-01-04,Complete (100%),False
PRJ-2021-297,PRJ-2021-297-SOV-15,15,Closeout Documentation & Training,365700,356700,97.5,9000.0,12,2022-02-13,Near complete (75–99%),False
PRJ-2021-297,PRJ-2021-297-SOV-14,14,Startup & Commissioning Support,752700,733100,97.4,19600.0,12,2022-02-13,Near complete (75–99%),False
PRJ-2021-297,PRJ-2021-297-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",962500,937700,97.4,24800.0,12,2022-02-13,Near complete (75–99%),False
PRJ-2021-297,PRJ-2021-297-SOV-12,12,Insulation,1428100,1388100,97.2,40000.0,12,2022-02-13,Near complete (75–99%),False
PRJ-2021-297,PRJ-2021-297-SOV-11,11,Controls - Programming & Commissioning,981700,957200,97.5,24500.0,12,2022-02-13,Near complete (75–99%),False
PRJ-2021-297,PRJ-2021-297-SOV-10,10,Controls - DDC/BAS Installation,1986500,1938600,97.6,47900.0,12,2022-02-13,Near complete (75–99%),False
PRJ-2021-297,PRJ-2021-297-SOV-09,9,Equipment - Terminal Units (VAV/FCU),2746600,2734300,99.6,12300.0,12,2022-02-13,Near complete (75–99%),False
PRJ-2021-297,PRJ-2021-297-SOV-08,8,Equipment - Chillers/Boilers,3555200,3540500,99.6,14700.0,12,2022-02-13,Near complete (75–99%),False
PRJ-2021-297,PRJ-2021-297-SOV-07,7,Equipment - RTUs/AHUs,4166200,4151000,99.6,15200.0,12,2022-02-13,Near complete (75–99%),False
PRJ-2021-297,PRJ-2021-297-SOV-06,6,Piping - Refrigerant,1225900,1223400,99.8,2500.0,12,2022-02-13,Near complete (75–99%),False
PRJ-2021-297,PRJ-2021-297-SOV-05,5,Piping - Hydronic Systems,2332800,2322400,99.6,10400.0,12,2022-02-13,Near complete (75–99%),False
PRJ-2021-297,PRJ-2021-297-SOV-04,4,Ductwork - Installation,3802900,3794100,99.8,8800.0,12,2022-02-13,Near complete (75–99%),False
PRJ-2021-297,PRJ-2021-297-SOV-03,3,Ductwork - Fabrication,2797700,2789200,99.7,8500.0,12,2022-02-13,Near complete (75–99%),False
PRJ-2021-268,PRJ-2021-268-SOV-10,10,Controls - DDC/BAS Installation,225800,220500,97.7,5300.0,12,2022-03-11,Near complete (75–99%),False
PRJ-2021-268,PRJ-2021-268-SOV-03,3,Ductwork - Fabrication,305400,304000,99.5,1400.0,12,2022-03-11,Near complete (75–99%),False
PRJ-2021-268,PRJ-2021-268-SOV-04,4,Ductwork - Installation,307500,306200,99.6,1300.0,12,2022-03-11,Near complete (75–99%),False
PRJ-2021-268,PRJ-2021-268-SOV-05,5,Piping - Hydronic Systems,315000,314600,99.9,400.0,12,2022-03-11,Near complete (75–99%),False
PRJ-2021-268,PRJ-2021-268-SOV-06,6,Piping - Refrigerant,132300,132000,99.8,300.0,12,2022-03-11,Near complete (75–99%),False
PRJ-2021-268,PRJ-2021-268-SOV-07,7,Equipment - RTUs/AHUs,337200,335900,99.6,1300.0,12,2022-03-11,Near complete (75–99%),False
PRJ-2021-268,PRJ-2021-268-SOV-08,8,Equipment - Chillers/Boilers,270600,269800,99.7,800.0,12,2022-03-11,Near complete (75–99%),False
PRJ-2021-268,PRJ-2021-268-SOV-09,9,Equipment - Terminal Units (VAV/FCU),192900,192400,99.7,500.0,12,2022-03-11,Near complete (75–99%),False
PRJ-2021-268,PRJ-2021-268-SOV-11,11,Controls - Programming & Commissioning,80500,78500,97.5,2000.0,12,2022-03-11,Near complete (75–99%),False
PRJ-2021-268,PRJ-2021-268-SOV-12,12,Insulation,135100,131600,97.4,3500.0,12,2022-03-11,Near complete (75–99%),False
PRJ-2021-268,PRJ-2021-268-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",92100,90100,97.8,2000.0,12,2022-03-11,Near complete (75–99%),False
PRJ-2021-268,PRJ-2021-268-SOV-14,14,Startup & Commissioning Support,61800,60400,97.7,1400.0,12,2022-03-11,Near complete (75–99%),False
PRJ-2021-268,PRJ-2021-268-SOV-15,15,Closeout Documentation & Training,45300,44200,97.6,1100.0,12,2022-03-11,Near complete (75–99%),False
PRJ-2019-090,PRJ-2019-090-SOV-15,15,Closeout Documentation & Training,62100,60500,97.4,1600.0,12,2020-03-03,Near complete (75–99%),False
PRJ-2019-090,PRJ-2019-090-SOV-14,14,Startup & Commissioning Support,67000,65200,97.3,1800.0,12,2020-03-03,Near complete (75–99%),False
PRJ-2019-090,PRJ-2019-090-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",101900,99500,97.6,2400.0,12,2020-03-03,Near complete (75–99%),False
PRJ-2019-090,PRJ-2019-090-SOV-12,12,Insulation,154100,149800,97.2,4300.0,12,2020-03-03,Near complete (75–99%),False
PRJ-2019-090,PRJ-2019-090-SOV-11,11,Controls - Programming & Commissioning,148900,144800,97.2,4100.0,12,2020-03-03,Near complete (75–99%),False
PRJ-2019-090,PRJ-2019-090-SOV-10,10,Controls - DDC/BAS Installation,278600,271700,97.5,6900.0,12,2020-03-03,Near complete (75–99%),False
PRJ-2019-090,PRJ-2019-090-SOV-09,9,Equipment - Terminal Units (VAV/FCU),275900,275400,99.8,500.0,12,2020-03-03,Near complete (75–99%),False
PRJ-2019-090,PRJ-2019-090-SOV-08,8,Equipment - Chillers/Boilers,348100,347000,99.7,1100.0,12,2020-03-03,Near complete (75–99%),False
PRJ-2019-090,PRJ-2019-090-SOV-07,7,Equipment - RTUs/AHUs,416700,416300,99.9,400.0,12,2020-03-03,Near complete (75–99%),False
PRJ-2019-090,PRJ-2019-090-SOV-06,6,Piping - Refrigerant,134500,134100,99.7,400.0,12,2020-03-03,Near complete (75–99%),False
PRJ-2019-090,PRJ-2019-090-SOV-05,5,Piping - Hydronic Systems,333700,332400,99.6,1300.0,12,2020-03-03,Near complete (75–99%),False
PRJ-2019-090,PRJ-2019-090-SOV-04,4,Ductwork - Installation,352100,351900,99.9,200.0,12,2020-03-03,Near complete (75–99%),False
PRJ-2019-090,PRJ-2019-090-SOV-03,3,Ductwork - Fabrication,280500,280300,99.9,200.0,12,2020-03-03,Near complete (75–99%),False
PRJ-2021-302,PRJ-2021-302-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",282100,276100,97.9,6000.0,12,2022-01-20,Near complete (75–99%),False
PRJ-2021-302,PRJ-2021-302-SOV-12,12,Insulation,414900,403400,97.2,11500.0,12,2022-01-20,Near complete (75–99%),False
PRJ-2021-302,PRJ-2021-302-SOV-11,11,Controls - Programming & Commissioning,445200,433000,97.3,12200.0,12,2022-01-20,Near complete (75–99%),False
PRJ-2021-302,PRJ-2021-302-SOV-10,10,Controls - DDC/BAS Installation,623800,608300,97.5,15500.0,12,2022-01-20,Near complete (75–99%),False
PRJ-2021-302,PRJ-2021-302-SOV-09,9,Equipment - Terminal Units (VAV/FCU),917500,913000,99.5,4500.0,12,2022-01-20,Near complete (75–99%),False
PRJ-2021-302,PRJ-2021-302-SOV-08,8,Equipment - Chillers/Boilers,988600,986000,99.7,2600.0,12,2022-01-20,Near complete (75–99%),False
PRJ-2021-302,PRJ-2021-302-SOV-07,7,Equipment - RTUs/AHUs,1620600,1615300,99.7,5300.0,12,2022-01-20,Near complete (75–99%),False
PRJ-2021-302,PRJ-2021-302-SOV-06,6,Piping - Refrigerant,598600,596000,99.6,2600.0,12,2022-01-20,Near complete (75–99%),False
PRJ-2021-302,PRJ-2021-302-SOV-05,5,Piping - Hydronic Systems,1088000,1084800,99.7,3200.0,12,2022-01-20,Near complete (75–99%),False
PRJ-2021-302,PRJ-2021-302-SOV-04,4,Ductwork - Installation,1171100,1170100,99.9,1000.0,12,2022-01-20,Near complete (75–99%),False
PRJ-2021-302,PRJ-2021-302-SOV-03,3,Ductwork - Fabrication,845400,844100,99.8,1300.0,12,2022-01-20,Near complete (75–99%),False
PRJ-2021-302,PRJ-2021-302-SOV-14,14,Startup & Commissioning Support,193600,188800,97.5,4800.0,12,2022-01-20,Near complete (75–99%),False
PRJ-2021-302,PRJ-2021-302-SOV-15,15,Closeout Documentation & Training,186600,182300,97.7,4300.0,12,2022-01-20,Near complete (75–99%),False
PRJ-2019-089,PRJ-2019-089-SOV-02,2,Submittals & Engineering,444100,444100,100.0,0.0,12,2020-01-27,Complete (100%),False
PRJ-2019-089,PRJ-2019-089-SOV-01,1,General Conditions & Project Management,813000,813000,100.0,0.0,12,2020-01-27,Complete (100%),False
PRJ-2022-337,PRJ-2022-337-SOV-01,1,General Conditions & Project Management,1836500,1836500,100.0,0.0,12,2023-01-03,Complete (100%),False
PRJ-2019-130,PRJ-2019-130-SOV-01,1,General Conditions & Project Management,498300,498300,100.0,0.0,12,2020-03-17,Complete (100%),False
PRJ-2018-036,PRJ-2018-036-SOV-02,2,Submittals & Engineering,929600,929600,100.0,0.0,12,2019-02-10,Complete (100%),False
PRJ-2018-038,PRJ-2018-038-SOV-04,4,Ductwork - Installation,1038500,1036800,99.8,1700.0,12,2019-03-06,Near complete (75–99%),False
PRJ-2018-038,PRJ-2018-038-SOV-05,5,Piping - Hydronic Systems,981300,980300,99.9,1000.0,12,2019-03-06,Near complete (75–99%),False
PRJ-2018-038,PRJ-2018-038-SOV-06,6,Piping - Refrigerant,504200,502600,99.7,1600.0,12,2019-03-06,Near complete (75–99%),False
PRJ-2018-038,PRJ-2018-038-SOV-07,7,Equipment - RTUs/AHUs,1354100,1351200,99.8,2900.0,12,2019-03-06,Near complete (75–99%),False
PRJ-2018-038,PRJ-2018-038-SOV-08,8,Equipment - Chillers/Boilers,1199300,1196800,99.8,2500.0,12,2019-03-06,Near complete (75–99%),False
PRJ-2018-038,PRJ-2018-038-SOV-09,9,Equipment - Terminal Units (VAV/FCU),678100,677000,99.8,1100.0,12,2019-03-06,Near complete (75–99%),False
PRJ-2018-038,PRJ-2018-038-SOV-10,10,Controls - DDC/BAS Installation,856000,835400,97.6,20600.0,12,2019-03-06,Near complete (75–99%),False
PRJ-2018-038,PRJ-2018-038-SOV-11,11,Controls - Programming & Commissioning,387100,376800,97.3,10300.0,12,2019-03-06,Near complete (75–99%),False
PRJ-2018-038,PRJ-2018-038-SOV-12,12,Insulation,460200,448800,97.5,11400.0,12,2019-03-06,Near complete (75–99%),False
PRJ-2018-038,PRJ-2018-038-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",263800,257500,97.6,6300.0,12,2019-03-06,Near complete (75–99%),False
PRJ-2018-038,PRJ-2018-038-SOV-14,14,Startup & Commissioning Support,216200,210400,97.3,5800.0,12,2019-03-06,Near complete (75–99%),False
PRJ-2018-038,PRJ-2018-038-SOV-15,15,Closeout Documentation & Training,119000,116200,97.6,2800.0,12,2019-03-06,Near complete (75–99%),False
PRJ-2022-351,PRJ-2022-351-SOV-14,14,Startup & Commissioning Support,532900,521000,97.8,11900.0,12,2023-01-03,Near complete (75–99%),False
PRJ-2022-351,PRJ-2022-351-SOV-15,15,Closeout Documentation & Training,508600,496300,97.6,12300.0,12,2023-01-03,Near complete (75–99%),False
PRJ-2022-351,PRJ-2022-351-SOV-09,9,Equipment - Terminal Units (VAV/FCU),2004700,1998200,99.7,6500.0,12,2023-01-03,Near complete (75–99%),False
PRJ-2022-351,PRJ-2022-351-SOV-10,10,Controls - DDC/BAS Installation,1783300,1733800,97.2,49500.0,12,2023-01-03,Near complete (75–99%),False
PRJ-2022-351,PRJ-2022-351-SOV-11,11,Controls - Programming & Commissioning,784000,764400,97.5,19600.0,12,2023-01-03,Near complete (75–99%),False
PRJ-2022-351,PRJ-2022-351-SOV-12,12,Insulation,1519300,1477100,97.2,42200.0,12,2023-01-03,Near complete (75–99%),False
PRJ-2022-351,PRJ-2022-351-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",741300,723000,97.5,18300.0,12,2023-01-03,Near complete (75–99%),False
PRJ-2018-038,PRJ-2018-038-SOV-03,3,Ductwork - Fabrication,945200,942300,99.7,2900.0,12,2019-03-06,Near complete (75–99%),False
PRJ-2022-336,PRJ-2022-336-SOV-02,2,Submittals & Engineering,383000,383000,100.0,0.0,12,2023-03-17,Complete (100%),False
PRJ-2022-351,PRJ-2022-351-SOV-08,8,Equipment - Chillers/Boilers,3056900,3054900,99.9,2000.0,12,2023-01-03,Near complete (75–99%),False
PRJ-2022-351,PRJ-2022-351-SOV-07,7,Equipment - RTUs/AHUs,3306900,3299300,99.8,7600.0,12,2023-01-03,Near complete (75–99%),False
PRJ-2022-351,PRJ-2022-351-SOV-06,6,Piping - Refrigerant,1671300,1667400,99.8,3900.0,12,2023-01-03,Near complete (75–99%),False
PRJ-2022-335,PRJ-2022-335-SOV-01,1,General Conditions & Project Management,985200,985200,100.0,0.0,12,2023-03-16,Complete (100%),False
PRJ-2022-351,PRJ-2022-351-SOV-03,3,Ductwork - Fabrication,2476000,2467000,99.6,9000.0,12,2023-01-03,Near complete (75–99%),False
PRJ-2022-351,PRJ-2022-351-SOV-04,4,Ductwork - Installation,3473800,3462500,99.7,11300.0,12,2023-01-03,Near complete (75–99%),False
PRJ-2022-351,PRJ-2022-351-SOV-05,5,Piping - Hydronic Systems,2271100,2261600,99.6,9500.0,12,2023-01-03,Near complete (75–99%),False
PRJ-2022-341,PRJ-2022-341-SOV-01,1,General Conditions & Project Management,2138700,2138700,100.0,0.0,12,2023-02-21,Complete (100%),False
PRJ-2020-214,PRJ-2020-214-SOV-05,5,Piping - Hydronic Systems,994000,991800,99.8,2200.0,12,2021-01-04,Near complete (75–99%),False
PRJ-2020-214,PRJ-2020-214-SOV-04,4,Ductwork - Installation,1583700,1575700,99.5,8000.0,12,2021-01-04,Near complete (75–99%),False
PRJ-2020-214,PRJ-2020-214-SOV-03,3,Ductwork - Fabrication,958700,956800,99.8,1900.0,12,2021-01-04,Near complete (75–99%),False
PRJ-2020-214,PRJ-2020-214-SOV-15,15,Closeout Documentation & Training,210200,205100,97.6,5100.0,12,2021-01-04,Near complete (75–99%),False
PRJ-2020-214,PRJ-2020-214-SOV-14,14,Startup & Commissioning Support,288500,281500,97.6,7000.0,12,2021-01-04,Near complete (75–99%),False
PRJ-2020-214,PRJ-2020-214-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",335100,326300,97.4,8800.0,12,2021-01-04,Near complete (75–99%),False
PRJ-2020-214,PRJ-2020-214-SOV-12,12,Insulation,701800,682300,97.2,19500.0,12,2021-01-04,Near complete (75–99%),False
PRJ-2020-214,PRJ-2020-214-SOV-11,11,Controls - Programming & Commissioning,437900,426500,97.4,11400.0,12,2021-01-04,Near complete (75–99%),False
PRJ-2020-214,PRJ-2020-214-SOV-10,10,Controls - DDC/BAS Installation,785700,764000,97.2,21700.0,12,2021-01-04,Near complete (75–99%),False
PRJ-2020-214,PRJ-2020-214-SOV-09,9,Equipment - Terminal Units (VAV/FCU),917500,913100,99.5,4400.0,12,2021-01-04,Near complete (75–99%),False
PRJ-2020-214,PRJ-2020-214-SOV-08,8,Equipment - Chillers/Boilers,1130600,1126300,99.6,4300.0,12,2021-01-04,Near complete (75–99%),False
PRJ-2020-214,PRJ-2020-214-SOV-07,7,Equipment - RTUs/AHUs,2104700,2096800,99.6,7900.0,12,2021-01-04,Near complete (75–99%),False
PRJ-2020-214,PRJ-2020-214-SOV-06,6,Piping - Refrigerant,717600,714000,99.5,3600.0,12,2021-01-04,Near complete (75–99%),False
PRJ-2018-032,PRJ-2018-032-SOV-02,2,Submittals & Engineering,578400,578400,100.0,0.0,12,2019-02-07,Complete (100%),False
PRJ-2022-340,PRJ-2022-340-SOV-01,1,General Conditions & Project Management,1787300,1787300,100.0,0.0,12,2023-01-07,Complete (100%),False
PRJ-2019-116,PRJ-2019-116-SOV-12,12,Insulation,1555600,1518000,97.6,37600.0,12,2020-01-18,Near complete (75–99%),False
PRJ-2020-224,PRJ-2020-224-SOV-01,1,General Conditions & Project Management,1277700,1277700,100.0,0.0,12,2021-02-28,Complete (100%),False
PRJ-2019-116,PRJ-2019-116-SOV-15,15,Closeout Documentation & Training,378000,369300,97.7,8700.0,12,2020-01-18,Near complete (75–99%),False
PRJ-2019-116,PRJ-2019-116-SOV-14,14,Startup & Commissioning Support,850900,829100,97.4,21800.0,12,2020-01-18,Near complete (75–99%),False
PRJ-2019-133,PRJ-2019-133-SOV-03,3,Ductwork - Fabrication,970600,969600,99.9,1000.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-133,PRJ-2019-133-SOV-04,4,Ductwork - Installation,855000,853200,99.8,1800.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-133,PRJ-2019-133-SOV-05,5,Piping - Hydronic Systems,754300,750800,99.5,3500.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-133,PRJ-2019-133-SOV-06,6,Piping - Refrigerant,521800,520200,99.7,1600.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-133,PRJ-2019-133-SOV-07,7,Equipment - RTUs/AHUs,1200500,1198100,99.8,2400.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-133,PRJ-2019-133-SOV-08,8,Equipment - Chillers/Boilers,821600,818600,99.6,3000.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-116,PRJ-2019-116-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",607200,592000,97.5,15200.0,12,2020-01-18,Near complete (75–99%),False
PRJ-2019-116,PRJ-2019-116-SOV-11,11,Controls - Programming & Commissioning,995300,969200,97.4,26100.0,12,2020-01-18,Near complete (75–99%),False
PRJ-2019-116,PRJ-2019-116-SOV-10,10,Controls - DDC/BAS Installation,1940800,1895400,97.7,45400.0,12,2020-01-18,Near complete (75–99%),False
PRJ-2018-024,PRJ-2018-024-SOV-02,2,Submittals & Engineering,651500,651500,100.0,0.0,12,2019-02-22,Complete (100%),False
