project_id,sov_line_id,line_number,description,application_number,scheduled_value,previous_billed,this_period,total_billed,pct_complete,pct_manually_adjusted,balance_to_finish
PRJ-2023-390,PRJ-2023-390-SOV-10,10,Controls - DDC/BAS Installation,21,904700,865000,17200,882200,97.5,True,22500
PRJ-2023-390,PRJ-2023-390-SOV-11,11,Controls - Programming & Commissioning,21,280700,268600,4900,273500,97.4,True,7200
PRJ-2023-390,PRJ-2023-390-SOV-12,12,Insulation,21,521600,499400,10100,509500,97.7,True,12100
PRJ-2023-390,PRJ-2023-390-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",21,288500,275800,5800,281600,97.6,False,6900
PRJ-2023-390,PRJ-2023-390-SOV-14,14,Startup & Commissioning Support,21,237000,226000,6000,232000,97.9,False,5000
PRJ-2023-390,PRJ-2023-390-SOV-15,15,Closeout Documentation & Training,21,129100,123200,3200,126400,97.9,False,2700
PRJ-2023-391,PRJ-2023-391-SOV-01,1,General Conditions & Project Management,12,577700,576100,1600,577700,100.0,False,0
PRJ-2023-391,PRJ-2023-391-SOV-02,2,Submittals & Engineering,13,286700,286300,400,286700,100.0,False,0
PRJ-2023-391,PRJ-2023-391-SOV-03,3,Ductwork - Fabrication,17,748000,731000,15900,746900,99.9,True,1100
PRJ-2023-391,PRJ-2023-391-SOV-04,4,Ductwork - Installation,17,1187300,1158600,25600,1184200,99.7,True,3100
PRJ-2023-391,PRJ-2023-391-SOV-05,5,Piping - Hydronic Systems,17,768200,749700,15500,765200,99.6,False,3000
PRJ-2023-391,PRJ-2023-391-SOV-06,6,Piping - Refrigerant,17,464000,453400,9900,463300,99.8,True,700
PRJ-2023-391,PRJ-2023-391-SOV-07,7,Equipment - RTUs/AHUs,17,1238700,1211800,23700,1235500,99.7,True,3200
PRJ-2023-391,PRJ-2023-391-SOV-08,8,Equipment - Chillers/Boilers,17,1271500,1243700,27000,1270700,99.9,True,800
PRJ-2023-391,PRJ-2023-391-SOV-09,9,Equipment - Terminal Units (VAV/FCU),17,673700,659100,13700,672800,99.9,True,900
PRJ-2023-391,PRJ-2023-391-SOV-10,10,Controls - DDC/BAS Installation,17,646400,614700,16000,630700,97.6,True,15700
PRJ-2023-391,PRJ-2023-391-SOV-11,11,Controls - Programming & Commissioning,17,335300,318700,8500,327200,97.6,True,8100
PRJ-2023-391,PRJ-2023-391-SOV-12,12,Insulation,17,513200,488100,12700,500800,97.6,True,12400
PRJ-2023-391,PRJ-2023-391-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",17,298800,283000,9300,292300,97.8,True,6500
PRJ-2023-391,PRJ-2023-391-SOV-14,14,Startup & Commissioning Support,17,187800,177700,5600,183300,97.6,False,4500
PRJ-2023-391,PRJ-2023-391-SOV-15,15,Closeout Documentation & Training,17,142700,135200,4300,139500,97.8,True,3200
PRJ-2023-392,PRJ-2023-392-SOV-01,1,General Conditions & Project Management,9,640200,640100,100,640200,100.0,False,0
PRJ-2023-392,PRJ-2023-392-SOV-02,2,Submittals & Engineering,8,315900,315800,100,315900,100.0,False,0
PRJ-2023-392,PRJ-2023-392-SOV-03,3,Ductwork - Fabrication,9,749800,714100,33800,747900,99.7,True,1900
PRJ-2023-392,PRJ-2023-392-SOV-04,4,Ductwork - Installation,9,1045700,996300,47300,1043600,99.8,False,2100
PRJ-2023-392,PRJ-2023-392-SOV-05,5,Piping - Hydronic Systems,9,933100,888400,39400,927800,99.4,True,5300
PRJ-2023-392,PRJ-2023-392-SOV-06,6,Piping - Refrigerant,9,462600,442200,19000,461200,99.7,False,1400
PRJ-2023-392,PRJ-2023-392-SOV-07,7,Equipment - RTUs/AHUs,9,1198400,1142600,49200,1191800,99.4,True,6600
PRJ-2023-392,PRJ-2023-392-SOV-08,8,Equipment - Chillers/Boilers,9,1101400,1048400,45400,1093800,99.3,False,7600
PRJ-2023-392,PRJ-2023-392-SOV-09,9,Equipment - Terminal Units (VAV/FCU),9,663000,633500,27100,660600,99.6,True,2400
PRJ-2023-392,PRJ-2023-392-SOV-10,10,Controls - DDC/BAS Installation,9,606800,562200,29200,591400,97.5,True,15400
PRJ-2023-392,PRJ-2023-392-SOV-11,11,Controls - Programming & Commissioning,9,392500,363800,17300,381100,97.1,False,11400
PRJ-2023-392,PRJ-2023-392-SOV-12,12,Insulation,9,382200,354000,18500,372500,97.5,True,9700
PRJ-2023-392,PRJ-2023-392-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",9,243600,224300,12900,237200,97.4,True,6400
PRJ-2023-392,PRJ-2023-392-SOV-14,14,Startup & Commissioning Support,9,209700,191500,13300,204800,97.7,True,4900
PRJ-2023-392,PRJ-2023-392-SOV-15,15,Closeout Documentation & Training,9,125100,114200,8200,122400,97.8,True,2700
PRJ-2023-393,PRJ-2023-393-SOV-01,1,General Conditions & Project Management,13,451500,451400,100,451500,100.0,False,0
PRJ-2023-393,PRJ-2023-393-SOV-02,2,Submittals & Engineering,12,163700,163400,300,163700,100.0,False,0
PRJ-2023-393,PRJ-2023-393-SOV-03,3,Ductwork - Fabrication,17,425100,415500,8500,424000,99.7,True,1100
PRJ-2023-393,PRJ-2023-393-SOV-04,4,Ductwork - Installation,17,660200,645100,12900,658000,99.7,True,2200
PRJ-2023-393,PRJ-2023-393-SOV-05,5,Piping - Hydronic Systems,17,527500,515900,10200,526100,99.7,True,1400
PRJ-2023-393,PRJ-2023-393-SOV-06,6,Piping - Refrigerant,17,289300,283200,5200,288400,99.7,True,900
PRJ-2023-393,PRJ-2023-393-SOV-07,7,Equipment - RTUs/AHUs,17,852700,834300,15700,850000,99.7,True,2700
PRJ-2023-393,PRJ-2023-393-SOV-08,8,Equipment - Chillers/Boilers,17,428500,419000,8600,427600,99.8,True,900
PRJ-2023-393,PRJ-2023-393-SOV-09,9,Equipment - Terminal Units (VAV/FCU),17,310800,303700,6900,310600,99.9,True,200
PRJ-2023-393,PRJ-2023-393-SOV-10,10,Controls - DDC/BAS Installation,17,428900,408500,9000,417500,97.3,True,11400
PRJ-2023-393,PRJ-2023-393-SOV-11,11,Controls - Programming & Commissioning,17,173600,165000,4200,169200,97.5,True,4400
PRJ-2023-393,PRJ-2023-393-SOV-12,12,Insulation,17,242100,230200,5600,235800,97.4,False,6300
PRJ-2023-393,PRJ-2023-393-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",17,123600,117200,3400,120600,97.6,True,3000
PRJ-2023-393,PRJ-2023-393-SOV-14,14,Startup & Commissioning Support,17,105600,100300,3100,103400,97.9,True,2200
PRJ-2023-393,PRJ-2023-393-SOV-15,15,Closeout Documentation & Training,17,95900,90900,2600,93500,97.5,False,2400
PRJ-2023-394,PRJ-2023-394-SOV-01,1,General Conditions & Project Management,10,854800,854700,100,854800,100.0,False,0
PRJ-2023-394,PRJ-2023-394-SOV-02,2,Submittals & Engineering,9,351300,350800,500,351300,100.0,False,0
PRJ-2023-394,PRJ-2023-394-SOV-03,3,Ductwork - Fabrication,11,1095000,1056200,36500,1092700,99.8,True,2300
PRJ-2023-394,PRJ-2023-394-SOV-04,4,Ductwork - Installation,11,1157200,1118300,36300,1154600,99.8,True,2600
PRJ-2023-394,PRJ-2023-394-SOV-05,5,Piping - Hydronic Systems,11,1034800,999200,31800,1031000,99.6,True,3800
PRJ-2023-394,PRJ-2023-394-SOV-06,6,Piping - Refrigerant,11,719800,693700,25000,718700,99.8,True,1100
PRJ-2023-394,PRJ-2023-394-SOV-07,7,Equipment - RTUs/AHUs,11,1840600,1776000,56700,1832700,99.6,True,7900
PRJ-2023-394,PRJ-2023-394-SOV-08,8,Equipment - Chillers/Boilers,11,1277900,1231000,45100,1276100,99.9,True,1800
PRJ-2023-394,PRJ-2023-394-SOV-09,9,Equipment - Terminal Units (VAV/FCU),11,761900,735500,22700,758200,99.5,True,3700
PRJ-2023-394,PRJ-2023-394-SOV-10,10,Controls - DDC/BAS Installation,11,960700,899400,35400,934800,97.3,False,25900
PRJ-2023-394,PRJ-2023-394-SOV-11,11,Controls - Programming & Commissioning,11,358300,335300,13600,348900,97.4,True,9400
PRJ-2023-394,PRJ-2023-394-SOV-12,12,Insulation,11,543200,509600,19200,528800,97.3,True,14400
PRJ-2023-394,PRJ-2023-394-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",11,340100,315300,17400,332700,97.8,True,7400
PRJ-2023-394,PRJ-2023-394-SOV-14,14,Startup & Commissioning Support,11,268000,248800,13200,262000,97.8,True,6000
PRJ-2023-394,PRJ-2023-394-SOV-15,15,Closeout Documentation & Training,11,183400,170400,8000,178400,97.3,True,5000
PRJ-2023-395,PRJ-2023-395-SOV-01,1,General Conditions & Project Management,7,215400,215300,100,215400,100.0,False,0
PRJ-2023-395,PRJ-2023-395-SOV-02,2,Submittals & Engineering,7,121000,120900,100,121000,100.0,False,0
PRJ-2023-395,PRJ-2023-395-SOV-03,3,Ductwork - Fabrication,7,326200,314200,10400,324600,99.5,False,1600
PRJ-2023-395,PRJ-2023-395-SOV-04,4,Ductwork - Installation,7,393800,379400,14100,393500,99.9,True,300
PRJ-2023-395,PRJ-2023-395-SOV-05,5,Piping - Hydronic Systems,7,320600,310900,9200,320100,99.8,True,500
PRJ-2023-395,PRJ-2023-395-SOV-06,6,Piping - Refrigerant,7,201400,193500,7400,200900,99.8,True,500
PRJ-2023-395,PRJ-2023-395-SOV-07,7,Equipment - RTUs/AHUs,7,580000,562500,14800,577300,99.5,True,2700
PRJ-2023-395,PRJ-2023-395-SOV-08,8,Equipment - Chillers/Boilers,7,303400,297500,5100,302600,99.7,True,800
PRJ-2023-395,PRJ-2023-395-SOV-09,9,Equipment - Terminal Units (VAV/FCU),7,284500,278200,5700,283900,99.8,True,600
PRJ-2023-395,PRJ-2023-395-SOV-10,10,Controls - DDC/BAS Installation,7,312000,296600,7200,303800,97.4,True,8200
PRJ-2023-395,PRJ-2023-395-SOV-11,11,Controls - Programming & Commissioning,7,115700,108300,4600,112900,97.6,True,2800
PRJ-2023-395,PRJ-2023-395-SOV-12,12,Insulation,7,139200,131200,4200,135400,97.3,True,3800
PRJ-2023-395,PRJ-2023-395-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",7,126800,120500,3300,123800,97.6,True,3000
PRJ-2023-395,PRJ-2023-395-SOV-14,14,Startup & Commissioning Support,7,94300,88600,3700,92300,97.9,True,2000
PRJ-2023-395,PRJ-2023-395-SOV-15,15,Closeout Documentation & Training,7,56700,53600,1800,55400,97.7,False,1300
PRJ-2023-396,PRJ-2023-396-SOV-01,1,General Conditions & Project Management,10,1339900,1339500,400,1339900,100.0,False,0
PRJ-2023-396,PRJ-2023-396-SOV-02,2,Submittals & Engineering,11,712200,712100,100,712200,100.0,False,0
PRJ-2023-396,PRJ-2023-396-SOV-03,3,Ductwork - Fabrication,12,2131200,2061500,59100,2120600,99.5,False,10600
PRJ-2023-396,PRJ-2023-396-SOV-04,4,Ductwork - Installation,12,2455100,2379400,71000,2450400,99.8,False,4700
PRJ-2023-396,PRJ-2023-396-SOV-05,5,Piping - Hydronic Systems,12,2177900,2110100,56700,2166800,99.5,False,11100
PRJ-2023-396,PRJ-2023-396-SOV-06,6,Piping - Refrigerant,12,1282300,1243000,34200,1277200,99.6,False,5100
PRJ-2023-396,PRJ-2023-396-SOV-07,7,Equipment - RTUs/AHUs,12,2945300,2853300,89800,2943100,99.9,True,2200
PRJ-2023-396,PRJ-2023-396-SOV-08,8,Equipment - Chillers/Boilers,12,2009800,1948200,53300,2001500,99.6,True,8300
PRJ-2023-396,PRJ-2023-396-SOV-09,9,Equipment - Terminal Units (VAV/FCU),12,1385000,1340800,38500,1379300,99.6,True,5700
PRJ-2023-396,PRJ-2023-396-SOV-10,10,Controls - DDC/BAS Installation,12,1932300,1820700,64400,1885100,97.6,True,47200
PRJ-2023-396,PRJ-2023-396-SOV-11,11,Controls - Programming & Commissioning,12,890900,839000,28800,867800,97.4,False,23100
PRJ-2023-396,PRJ-2023-396-SOV-12,12,Insulation,12,1205400,1135100,37200,1172300,97.3,True,33100
PRJ-2023-396,PRJ-2023-396-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",12,666000,624100,27100,651200,97.8,True,14800
PRJ-2023-396,PRJ-2023-396-SOV-14,14,Startup & Commissioning Support,12,425100,398300,18000,416300,97.9,True,8800
PRJ-2023-396,PRJ-2023-396-SOV-15,15,Closeout Documentation & Training,12,417600,390700,17900,408600,97.8,True,9000
PRJ-2023-397,PRJ-2023-397-SOV-01,1,General Conditions & Project Management,15,1528100,1528000,100,1528100,100.0,False,0
PRJ-2023-397,PRJ-2023-397-SOV-02,2,Submittals & Engineering,15,726300,726200,100,726300,100.0,False,0
PRJ-2023-397,PRJ-2023-397-SOV-03,3,Ductwork - Fabrication,19,2441000,2393400,46200,2439600,99.9,True,1400
PRJ-2023-397,PRJ-2023-397-SOV-04,4,Ductwork - Installation,19,2614000,2563500,48300,2611800,99.9,True,2200
PRJ-2023-397,PRJ-2023-397-SOV-05,5,Piping - Hydronic Systems,19,2353500,2309000,37400,2346400,99.7,False,7100
PRJ-2023-397,PRJ-2023-397-SOV-06,6,Piping - Refrigerant,19,1258300,1236200,20500,1256700,99.9,True,1600
PRJ-2023-397,PRJ-2023-397-SOV-07,7,Equipment - RTUs/AHUs,19,3274300,3211800,58100,3269900,99.9,True,4400
PRJ-2023-397,PRJ-2023-397-SOV-08,8,Equipment - Chillers/Boilers,19,3237200,3177900,51200,3229100,99.7,True,8100
PRJ-2023-397,PRJ-2023-397-SOV-09,9,Equipment - Terminal Units (VAV/FCU),19,1812600,1782200,25800,1808000,99.7,True,4600
PRJ-2023-397,PRJ-2023-397-SOV-10,10,Controls - DDC/BAS Installation,19,1412900,1350100,28500,1378600,97.6,True,34300
PRJ-2023-397,PRJ-2023-397-SOV-11,11,Controls - Programming & Commissioning,19,928400,886900,17200,904100,97.4,True,24300
PRJ-2023-397,PRJ-2023-397-SOV-12,12,Insulation,19,1215300,1161400,24000,1185400,97.5,True,29900
PRJ-2023-397,PRJ-2023-397-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",19,510400,486700,12000,498700,97.7,False,11700
PRJ-2023-397,PRJ-2023-397-SOV-14,14,Startup & Commissioning Support,19,576300,550000,13500,563500,97.8,True,12800
PRJ-2023-397,PRJ-2023-397-SOV-15,15,Closeout Documentation & Training,19,263400,251000,6900,257900,97.9,True,5500
PRJ-2023-398,PRJ-2023-398-SOV-01,1,General Conditions & Project Management,13,442700,441600,1100,442700,100.0,False,0
PRJ-2023-398,PRJ-2023-398-SOV-02,2,Submittals & Engineering,13,201100,200800,300,201100,100.0,False,0
PRJ-2023-398,PRJ-2023-398-SOV-03,3,Ductwork - Fabrication,18,789700,773000,14200,787200,99.7,True,2500
PRJ-2023-398,PRJ-2023-398-SOV-04,4,Ductwork - Installation,18,899000,880800,17300,898100,99.9,False,900
PRJ-2023-398,PRJ-2023-398-SOV-05,5,Piping - Hydronic Systems,18,613200,600100,12100,612200,99.8,True,1000
PRJ-2023-398,PRJ-2023-398-SOV-06,6,Piping - Refrigerant,18,401700,393300,7300,400600,99.7,True,1100
PRJ-2023-398,PRJ-2023-398-SOV-07,7,Equipment - RTUs/AHUs,18,803700,787400,14400,801800,99.8,True,1900
PRJ-2023-398,PRJ-2023-398-SOV-08,8,Equipment - Chillers/Boilers,18,817100,799700,16700,816400,99.9,True,700
PRJ-2023-398,PRJ-2023-398-SOV-09,9,Equipment - Terminal Units (VAV/FCU),18,481600,471700,8300,480000,99.7,True,1600
PRJ-2023-398,PRJ-2023-398-SOV-10,10,Controls - DDC/BAS Installation,18,585500,558300,12400,570700,97.5,True,14800
PRJ-2023-398,PRJ-2023-398-SOV-11,11,Controls - Programming & Commissioning,18,296800,283000,6000,289000,97.4,True,7800
PRJ-2023-398,PRJ-2023-398-SOV-12,12,Insulation,18,343300,327200,7300,334500,97.4,True,8800
PRJ-2023-398,PRJ-2023-398-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",18,240100,228400,6300,234700,97.8,True,5400
PRJ-2023-398,PRJ-2023-398-SOV-14,14,Startup & Commissioning Support,18,197800,188100,5200,193300,97.7,True,4500
PRJ-2023-398,PRJ-2023-398-SOV-15,15,Closeout Documentation & Training,18,95700,91100,2600,93700,97.9,True,2000
PRJ-2023-399,PRJ-2023-399-SOV-01,1,General Conditions & Project Management,18,649900,649600,300,649900,100.0,False,0
PRJ-2023-399,PRJ-2023-399-SOV-02,2,Submittals & Engineering,17,241700,241600,100,241700,100.0,False,0
PRJ-2023-399,PRJ-2023-399-SOV-03,3,Ductwork - Fabrication,25,768400,757200,10500,767700,99.9,False,700
PRJ-2023-399,PRJ-2023-399-SOV-04,4,Ductwork - Installation,25,1026000,1011000,12900,1023900,99.8,False,2100
PRJ-2023-399,PRJ-2023-399-SOV-05,5,Piping - Hydronic Systems,25,789600,778000,9900,787900,99.8,True,1700
PRJ-2023-399,PRJ-2023-399-SOV-06,6,Piping - Refrigerant,25,440600,434200,5500,439700,99.8,False,900
PRJ-2023-399,PRJ-2023-399-SOV-07,7,Equipment - RTUs/AHUs,25,1329000,1309300,17300,1326600,99.8,True,2400
PRJ-2023-399,PRJ-2023-399-SOV-08,8,Equipment - Chillers/Boilers,25,1003500,988700,13500,1002200,99.9,True,1300
PRJ-2023-399,PRJ-2023-399-SOV-09,9,Equipment - Terminal Units (VAV/FCU),25,501100,493700,6900,500600,99.9,False,500
PRJ-2023-399,PRJ-2023-399-SOV-10,10,Controls - DDC/BAS Installation,25,594900,570900,10300,581200,97.7,False,13700
PRJ-2023-399,PRJ-2023-399-SOV-11,11,Controls - Programming & Commissioning,25,312800,300600,4700,305300,97.6,False,7500
PRJ-2023-399,PRJ-2023-399-SOV-12,12,Insulation,25,312400,300100,4900,305000,97.6,True,7400
PRJ-2023-399,PRJ-2023-399-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",25,208300,199900,3700,203600,97.7,True,4700
PRJ-2023-399,PRJ-2023-399-SOV-14,14,Startup & Commissioning Support,25,183700,176100,3700,179800,97.9,True,3900
PRJ-2023-399,PRJ-2023-399-SOV-15,15,Closeout Documentation & Training,25,140100,134500,2300,136800,97.6,True,3300
PRJ-2023-400,PRJ-2023-400-SOV-01,1,General Conditions & Project Management,11,657600,657500,100,657600,100.0,False,0
PRJ-2023-400,PRJ-2023-400-SOV-02,2,Submittals & Engineering,11,303400,303300,100,303400,100.0,False,0
PRJ-2023-400,PRJ-2023-400-SOV-03,3,Ductwork - Fabrication,13,968000,945300,21300,966600,99.9,True,1400
PRJ-2023-400,PRJ-2023-400-SOV-04,4,Ductwork - Installation,13,958800,941400,14900,956300,99.7,True,2500
PRJ-2023-400,PRJ-2023-400-SOV-05,5,Piping - Hydronic Systems,13,952900,936600,15500,952100,99.9,True,800
PRJ-2023-400,PRJ-2023-400-SOV-06,6,Piping - Refrigerant,13,401100,392500,7300,399800,99.7,True,1300
PRJ-2023-400,PRJ-2023-400-SOV-07,7,Equipment - RTUs/AHUs,13,1590600,1560800,25900,1586700,99.8,True,3900
PRJ-2023-400,PRJ-2023-400-SOV-08,8,Equipment - Chillers/Boilers,13,890900,865900,23300,889200,99.8,False,1700
PRJ-2023-400,PRJ-2023-400-SOV-09,9,Equipment - Terminal Units (VAV/FCU),13,752700,739000,11800,750800,99.7,True,1900
PRJ-2023-400,PRJ-2023-400-SOV-10,10,Controls - DDC/BAS Installation,13,866200,821200,24800,846000,97.7,True,20200
PRJ-2023-400,PRJ-2023-400-SOV-11,11,Controls - Programming & Commissioning,13,422200,400900,10700,411600,97.5,True,10600
PRJ-2023-400,PRJ-2023-400-SOV-12,12,Insulation,13,468500,445500,11700,457200,97.6,True,11300
PRJ-2023-400,PRJ-2023-400-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",13,274600,261000,7900,268900,97.9,True,5700
PRJ-2023-400,PRJ-2023-400-SOV-14,14,Startup & Commissioning Support,13,262600,249700,7100,256800,97.8,False,5800
PRJ-2023-400,PRJ-2023-400-SOV-15,15,Closeout Documentation & Training,13,157900,149400,5100,154500,97.8,True,3400
PRJ-2024-001,PRJ-2024-001-SOV-01,1,General Conditions & Project Management,14,2064200,2061000,3200,2064200,100.0,False,0
PRJ-2024-001,PRJ-2024-001-SOV-02,2,Submittals & Engineering,14,740800,740700,100,740800,100.0,False,0
PRJ-2024-001,PRJ-2024-001-SOV-03,3,Ductwork - Fabrication,19,3024300,2967300,51600,3018900,99.8,True,5400
PRJ-2024-001,PRJ-2024-001-SOV-04,4,Ductwork - Installation,19,4202000,4120500,76100,4196600,99.9,True,5400
PRJ-2024-001,PRJ-2024-001-SOV-05,5,Piping - Hydronic Systems,19,3469400,3403300,60700,3464000,99.8,True,5400
PRJ-2024-001,PRJ-2024-001-SOV-06,6,Piping - Refrigerant,19,2082000,2042600,33000,2075600,99.7,False,6400
PRJ-2024-001,PRJ-2024-001-SOV-07,7,Equipment - RTUs/AHUs,19,5488800,5393200,80400,5473600,99.7,True,15200
PRJ-2024-001,PRJ-2024-001-SOV-08,8,Equipment - Chillers/Boilers,19,3561600,3492200,66100,3558300,99.9,False,3300
PRJ-2024-001,PRJ-2024-001-SOV-09,9,Equipment - Terminal Units (VAV/FCU),19,2640400,2588900,47000,2635900,99.8,True,4500
PRJ-2024-001,PRJ-2024-001-SOV-10,10,Controls - DDC/BAS Installation,19,2408700,2302000,50000,2352000,97.6,True,56700
PRJ-2024-001,PRJ-2024-001-SOV-11,11,Controls - Programming & Commissioning,19,1604700,1533100,31000,1564100,97.5,True,40600
PRJ-2024-001,PRJ-2024-001-SOV-12,12,Insulation,19,1868500,1785000,34500,1819500,97.4,True,49000
PRJ-2024-001,PRJ-2024-001-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",19,785400,748900,19600,768500,97.8,True,16900
PRJ-2024-001,PRJ-2024-001-SOV-14,14,Startup & Commissioning Support,19,820400,782200,18500,800700,97.6,False,19700
PRJ-2024-001,PRJ-2024-001-SOV-15,15,Closeout Documentation & Training,19,432800,412400,10300,422700,97.7,True,10100
PRJ-2024-002,PRJ-2024-002-SOV-01,1,General Conditions & Project Management,18,2017400,2017100,300,2017400,100.0,False,0
PRJ-2024-002,PRJ-2024-002-SOV-02,2,Submittals & Engineering,18,1003300,1003200,100,1003300,100.0,False,0
PRJ-2024-002,PRJ-2024-002-SOV-03,3,Ductwork - Fabrication,25,2939700,2895100,43100,2938200,99.9,True,1500
PRJ-2024-002,PRJ-2024-002-SOV-04,4,Ductwork - Installation,25,3517700,3464900,45600,3510500,99.8,False,7200
PRJ-2024-002,PRJ-2024-002-SOV-05,5,Piping - Hydronic Systems,25,2695500,2655600,36400,2692000,99.9,True,3500
PRJ-2024-002,PRJ-2024-002-SOV-06,6,Piping - Refrigerant,25,1984300,1953900,27500,1981400,99.9,True,2900
PRJ-2024-002,PRJ-2024-002-SOV-07,7,Equipment - RTUs/AHUs,25,4539000,4472300,57600,4529900,99.8,False,9100
PRJ-2024-002,PRJ-2024-002-SOV-08,8,Equipment - Chillers/Boilers,25,2827000,2784900,34800,2819700,99.7,True,7300
PRJ-2024-002,PRJ-2024-002-SOV-09,9,Equipment - Terminal Units (VAV/FCU),25,2461900,2425900,30300,2456200,99.8,True,5700
PRJ-2024-002,PRJ-2024-002-SOV-10,10,Controls - DDC/BAS Installation,25,1809200,1738200,25500,1763700,97.5,True,45500
PRJ-2024-002,PRJ-2024-002-SOV-11,11,Controls - Programming & Commissioning,25,1136500,1091400,18500,1109900,97.7,True,26600
PRJ-2024-002,PRJ-2024-002-SOV-12,12,Insulation,25,1655300,1590000,25800,1615800,97.6,True,39500
PRJ-2024-002,PRJ-2024-002-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",25,618500,593500,11500,605000,97.8,True,13500
PRJ-2024-002,PRJ-2024-002-SOV-14,14,Startup & Commissioning Support,25,592300,568300,11600,579900,97.9,False,12400
PRJ-2024-002,PRJ-2024-002-SOV-15,15,Closeout Documentation & Training,25,462400,443400,9100,452500,97.9,True,9900
PRJ-2024-003,PRJ-2024-003-SOV-01,1,General Conditions & Project Management,12,344700,344600,100,344700,100.0,False,0
PRJ-2024-003,PRJ-2024-003-SOV-02,2,Submittals & Engineering,12,140800,140700,100,140800,100.0,False,0
PRJ-2024-003,PRJ-2024-003-SOV-03,3,Ductwork - Fabrication,15,520300,507500,12200,519700,99.9,True,600
PRJ-2024-003,PRJ-2024-003-SOV-04,4,Ductwork - Installation,15,647400,630400,14800,645200,99.7,True,2200
PRJ-2024-003,PRJ-2024-003-SOV-05,5,Piping - Hydronic Systems,15,524500,510200,12500,522700,99.7,True,1800
PRJ-2024-003,PRJ-2024-003-SOV-06,6,Piping - Refrigerant,15,352400,343900,7300,351200,99.7,True,1200
PRJ-2024-003,PRJ-2024-003-SOV-07,7,Equipment - RTUs/AHUs,15,661300,644300,15300,659600,99.7,True,1700
PRJ-2024-003,PRJ-2024-003-SOV-08,8,Equipment - Chillers/Boilers,15,528800,515800,11000,526800,99.6,True,2000
PRJ-2024-003,PRJ-2024-003-SOV-09,9,Equipment - Terminal Units (VAV/FCU),15,492800,480100,10800,490900,99.6,True,1900
PRJ-2024-003,PRJ-2024-003-SOV-10,10,Controls - DDC/BAS Installation,15,487000,462200,13100,475300,97.6,False,11700
PRJ-2024-003,PRJ-2024-003-SOV-11,11,Controls - Programming & Commissioning,15,198600,188600,4700,193300,97.3,True,5300
