project_id,sov_line_id,actual_labor_cost,total_hours,total_ot_hours,worker_count,ot_ratio_pct,actual_material_cost,delivery_count,partial_deliveries,partial_shipment_rate_pct,total_actual_cost,estimated_labor_cost,estimated_material_cost,total_budget,cost_variance_usd,cost_variance_pct
PRJ-2022-348,PRJ-2022-348-SOV-04,135625.38999999998,1540.0,74.0,181.0,4.81,105141.77,3.0,1.0,33.33,240767.15999999997,254300.0,101000.0,355300.0,114532.84000000003,32.24
PRJ-2022-348,PRJ-2022-348-SOV-05,128462.49999999999,1448.0,84.0,172.0,5.8,82124.72,6.0,2.0,33.33,210587.21999999997,156700.0,78900.0,235600.0,25012.780000000028,10.62
PRJ-2022-348,PRJ-2022-348-SOV-06,48448.57,618.0,30.0,73.0,4.85,73610.66,4.0,1.0,25.0,122059.23000000001,101300.0,70700.0,172000.0,49940.76999999999,29.04
PRJ-2022-348,PRJ-2022-348-SOV-07,77276.31,874.0,50.0,104.0,5.72,319133.18999999994,5.0,1.0,20.0,396409.49999999994,91500.0,0.0,91500.0,-304909.49999999994,-333.23
PRJ-2022-348,PRJ-2022-348-SOV-08,70175.75,808.0,44.0,96.0,5.45,337468.57,4.0,1.0,25.0,407644.32,77400.0,0.0,77400.0,-330244.32,-426.67
PRJ-2022-348,PRJ-2022-348-SOV-09,136259.16,1586.0,96.0,185.0,6.05,177491.63,8.0,1.0,12.5,313750.79000000004,47100.0,0.0,47100.0,-266650.79000000004,-566.14
PRJ-2022-348,PRJ-2022-348-SOV-10,62278.02,754.0,34.0,90.0,4.51,90204.35,5.0,1.0,20.0,152482.37,131600.0,86600.0,218200.0,65717.63,30.12
PRJ-2022-348,PRJ-2022-348-SOV-11,109625.64,1276.0,76.0,148.0,5.96,38008.83,4.0,0.0,0.0,147634.47,82500.0,36500.0,119000.0,-28634.47,-24.06
PRJ-2022-348,PRJ-2022-348-SOV-12,67743.23999999999,780.0,32.0,93.0,4.1,42591.14,7.0,1.0,14.29,110334.37999999999,98700.0,0.0,98700.0,-11634.37999999999,-11.79
PRJ-2022-348,PRJ-2022-348-SOV-13,25611.17,304.0,8.0,38.0,2.63,0.0,,,,25611.17,39600.0,0.0,39600.0,13988.830000000002,35.33
PRJ-2022-348,PRJ-2022-348-SOV-14,26727.319999999996,298.0,14.0,36.0,4.7,0.0,,,,26727.319999999996,53900.0,33100.0,87000.0,60272.68000000001,69.28
PRJ-2022-348,PRJ-2022-348-SOV-15,33525.119999999995,398.0,18.0,48.0,4.52,0.0,,,,33525.119999999995,19400.0,9300.0,28700.0,-4825.119999999995,-16.81
PRJ-2022-349,PRJ-2022-349-SOV-01,378437.14999999997,4380.0,222.0,518.0,5.07,0.0,,,,378437.14999999997,859200.0,480000.0,1339200.0,960762.8500000001,71.74
PRJ-2022-349,PRJ-2022-349-SOV-02,123107.37999999999,1412.0,80.0,168.0,5.67,0.0,,,,123107.37999999999,518000.0,228100.0,746100.0,622992.62,83.5
PRJ-2022-349,PRJ-2022-349-SOV-03,172398.72,1970.0,128.0,232.0,6.5,735403.09,8.0,1.0,12.5,907801.8099999999,1267000.0,723300.0,1990300.0,1082498.19,54.39
PRJ-2022-349,PRJ-2022-349-SOV-04,154037.28,1814.0,100.0,214.0,5.51,1036750.95,8.0,3.0,37.5,1190788.23,1499100.0,1019700.0,2518800.0,1328011.77,52.72
PRJ-2022-349,PRJ-2022-349-SOV-05,171129.09999999998,1982.0,96.0,236.0,4.84,896587.68,8.0,1.0,12.5,1067716.78,1327100.0,881800.0,2208900.0,1141183.22,51.66
PRJ-2022-349,PRJ-2022-349-SOV-06,104138.29999999999,1232.0,80.0,141.0,6.49,303874.52,4.0,1.0,25.0,408012.82,773900.0,298800.0,1072700.0,664687.1799999999,61.96
PRJ-2022-349,PRJ-2022-349-SOV-07,83636.54999999999,946.0,42.0,114.0,4.44,2540298.13,4.0,0.0,0.0,2623934.6799999997,639100.0,0.0,639100.0,-1984834.6799999997,-310.57
PRJ-2022-349,PRJ-2022-349-SOV-08,84450.84999999999,988.0,60.0,115.0,6.07,2087582.4599999997,7.0,1.0,14.29,2172033.3099999996,688100.0,0.0,688100.0,-1483933.3099999996,-215.66
PRJ-2022-349,PRJ-2022-349-SOV-09,211311.93999999997,2428.0,144.0,279.0,5.93,1291484.73,4.0,0.0,0.0,1502796.67,338500.0,0.0,338500.0,-1164296.67,-343.96
PRJ-2022-349,PRJ-2022-349-SOV-10,110064.87999999999,1220.0,80.0,143.0,6.56,465753.72000000003,8.0,1.0,12.5,575818.6,1160300.0,458100.0,1618400.0,1042581.4,64.42
PRJ-2022-349,PRJ-2022-349-SOV-11,138993.02,1630.0,78.0,197.0,4.79,248633.06000000003,7.0,1.0,14.29,387626.08,607900.0,244500.0,852400.0,464773.92,54.53
PRJ-2022-349,PRJ-2022-349-SOV-12,97101.03,1160.0,62.0,137.0,5.34,405464.42,7.0,2.0,28.57,502565.44999999995,547500.0,0.0,547500.0,44934.55000000005,8.21
PRJ-2022-349,PRJ-2022-349-SOV-13,43401.189999999995,486.0,28.0,58.0,5.76,0.0,,,,43401.189999999995,257700.0,0.0,257700.0,214298.81,83.16
PRJ-2022-349,PRJ-2022-349-SOV-14,46028.17,506.0,14.0,63.0,2.77,0.0,,,,46028.17,365800.0,205900.0,571700.0,525671.83,91.95
PRJ-2022-349,PRJ-2022-349-SOV-15,36895.5,422.0,32.0,49.0,7.58,0.0,,,,36895.5,124500.0,89200.0,213700.0,176804.5,82.73
PRJ-2022-350,PRJ-2022-350-SOV-01,625225.62,7144.0,396.0,814.0,5.54,0.0,,,,625225.62,260400.0,132000.0,392400.0,-232825.62,-59.33
PRJ-2022-350,PRJ-2022-350-SOV-02,193345.13999999998,2332.0,124.0,275.0,5.32,0.0,,,,193345.13999999998,114200.0,62200.0,176400.0,-16945.139999999985,-9.61
PRJ-2022-350,PRJ-2022-350-SOV-03,329801.94999999995,3860.0,202.0,453.0,5.23,243329.09000000003,7.0,1.0,14.29,573131.04,424500.0,221800.0,646300.0,73168.95999999996,11.32
PRJ-2022-350,PRJ-2022-350-SOV-04,324623.18,3746.0,198.0,439.0,5.29,283842.44,3.0,1.0,33.33,608465.62,569500.0,258700.0,828200.0,219734.38,26.53
PRJ-2022-350,PRJ-2022-350-SOV-05,322162.27999999997,3864.0,152.0,461.0,3.93,280091.35,5.0,2.0,40.0,602253.6299999999,468700.0,255300.0,724000.0,121746.37000000011,16.82
PRJ-2022-350,PRJ-2022-350-SOV-06,198644.46999999997,2252.0,124.0,264.0,5.51,112199.17,3.0,0.0,0.0,310843.63999999996,220200.0,102200.0,322400.0,11556.360000000044,3.58
PRJ-2022-350,PRJ-2022-350-SOV-07,173581.88999999998,2024.0,88.0,242.0,4.35,722271.7,8.0,1.0,12.5,895853.59,194300.0,0.0,194300.0,-701553.59,-361.07
PRJ-2022-350,PRJ-2022-350-SOV-08,178484.96999999997,2070.0,98.0,244.0,4.73,846867.33,4.0,0.0,0.0,1025352.2999999999,200900.0,0.0,200900.0,-824452.2999999999,-410.38
PRJ-2022-350,PRJ-2022-350-SOV-09,320147.16,3720.0,164.0,439.0,4.41,415840.08,3.0,0.0,0.0,735987.24,80700.0,0.0,80700.0,-655287.24,-812.0
PRJ-2022-350,PRJ-2022-350-SOV-10,180940.63999999998,2106.0,114.0,247.0,5.41,210227.88,7.0,2.0,28.57,391168.52,379900.0,191600.0,571500.0,180331.47999999998,31.55
PRJ-2022-350,PRJ-2022-350-SOV-11,211126.66999999998,2492.0,112.0,295.0,4.49,88378.49,5.0,3.0,60.0,299505.16,196100.0,80500.0,276600.0,-22905.159999999974,-8.28
PRJ-2022-350,PRJ-2022-350-SOV-12,183313.19,2120.0,118.0,254.0,5.57,107578.91,8.0,1.0,12.5,290892.1,202600.0,0.0,202600.0,-88292.09999999998,-43.58
PRJ-2022-350,PRJ-2022-350-SOV-13,60549.969999999994,722.0,38.0,85.0,5.26,0.0,,,,60549.969999999994,117700.0,0.0,117700.0,57150.030000000006,48.56
PRJ-2022-350,PRJ-2022-350-SOV-14,55544.939999999995,670.0,34.0,80.0,5.07,0.0,,,,55544.939999999995,125900.0,60400.0,186300.0,130755.06,70.19
PRJ-2022-350,PRJ-2022-350-SOV-15,59924.219999999994,690.0,36.0,81.0,5.22,0.0,,,,59924.219999999994,63500.0,45400.0,108900.0,48975.780000000006,44.97
PRJ-2022-351,PRJ-2022-351-SOV-01,233492.87999999998,2674.0,154.0,314.0,5.76,0.0,,,,233492.87999999998,1036800.0,432100.0,1468900.0,1235407.12,84.1
PRJ-2022-351,PRJ-2022-351-SOV-02,82602.46999999999,962.0,56.0,114.0,5.82,0.0,,,,82602.46999999999,423400.0,177800.0,601200.0,518597.53,86.26
PRJ-2022-351,PRJ-2022-351-SOV-03,99995.01999999999,1186.0,52.0,142.0,4.38,707948.74,7.0,1.0,14.29,807943.76,1402300.0,670600.0,2072900.0,1264956.24,61.02
PRJ-2022-351,PRJ-2022-351-SOV-04,117080.06999999999,1374.0,76.0,161.0,5.53,1243825.04,3.0,1.0,33.33,1360905.11,1945600.0,1178200.0,3123800.0,1762894.89,56.43
PRJ-2022-351,PRJ-2022-351-SOV-05,98393.64,1118.0,78.0,131.0,6.98,980932.43,5.0,2.0,40.0,1079326.07,1480700.0,929200.0,2409900.0,1330573.93,55.21
PRJ-2022-351,PRJ-2022-351-SOV-06,60336.42,666.0,32.0,81.0,4.8,465839.03,3.0,1.0,33.33,526175.4500000001,935000.0,441200.0,1376200.0,850024.5499999999,61.77
PRJ-2022-351,PRJ-2022-351-SOV-07,57488.59,686.0,34.0,81.0,4.96,2540891.81,3.0,0.0,0.0,2598380.4,578600.0,0.0,578600.0,-2019780.4,-349.08
PRJ-2022-351,PRJ-2022-351-SOV-08,53221.25,648.0,26.0,76.0,4.01,2395715.57,3.0,2.0,66.67,2448936.82,811700.0,0.0,811700.0,-1637236.8199999998,-201.7
PRJ-2022-351,PRJ-2022-351-SOV-09,111446.51999999999,1280.0,64.0,152.0,5.0,1490391.45,8.0,2.0,25.0,1601837.97,539200.0,0.0,539200.0,-1062637.97,-197.08
PRJ-2022-351,PRJ-2022-351-SOV-10,61476.03999999999,710.0,46.0,85.0,6.48,446289.29,6.0,1.0,16.67,507765.32999999996,1033900.0,422700.0,1456600.0,948834.67,65.14
PRJ-2022-351,PRJ-2022-351-SOV-11,89800.39,1030.0,34.0,125.0,3.3,211470.11000000002,8.0,2.0,25.0,301270.5,517200.0,200300.0,717500.0,416229.5,58.01
PRJ-2022-351,PRJ-2022-351-SOV-12,60454.67,706.0,28.0,87.0,3.97,446463.47,7.0,1.0,14.29,506918.13999999996,846700.0,0.0,846700.0,339781.86000000004,40.13
PRJ-2022-351,PRJ-2022-351-SOV-13,21023.12,258.0,16.0,31.0,6.2,0.0,,,,21023.12,473400.0,0.0,473400.0,452376.88,95.56
PRJ-2022-351,PRJ-2022-351-SOV-14,23398.489999999998,252.0,16.0,31.0,6.35,0.0,,,,23398.489999999998,332700.0,189000.0,521700.0,498301.51,95.51
PRJ-2022-351,PRJ-2022-351-SOV-15,27000.39,310.0,10.0,39.0,3.23,0.0,,,,27000.39,334000.0,166000.0,500000.0,472999.61,94.6
PRJ-2022-352,PRJ-2022-352-SOV-01,592592.12,6904.0,386.0,788.0,5.59,0.0,,,,592592.12,847900.0,423200.0,1271100.0,678507.88,53.38
PRJ-2022-352,PRJ-2022-352-SOV-02,199316.96,2294.0,152.0,268.0,6.63,0.0,,,,199316.96,365900.0,204300.0,570200.0,370883.04000000004,65.04
PRJ-2022-352,PRJ-2022-352-SOV-03,303606.26999999996,3538.0,168.0,419.0,4.75,408506.07999999996,5.0,0.0,0.0,712112.3499999999,902600.0,387800.0,1290400.0,578287.6500000001,44.81
PRJ-2022-352,PRJ-2022-352-SOV-04,312380.32999999996,3642.0,240.0,419.0,6.59,471883.20999999996,6.0,1.0,16.67,784263.5399999999,936100.0,448000.0,1384100.0,599836.4600000001,43.34
PRJ-2022-352,PRJ-2022-352-SOV-05,314426.39999999997,3660.0,184.0,428.0,5.03,648642.35,8.0,4.0,50.0,963068.75,1170900.0,615800.0,1786700.0,823631.25,46.1
PRJ-2022-352,PRJ-2022-352-SOV-06,165312.13999999998,1980.0,76.0,236.0,3.84,376750.4,3.0,1.0,33.33,542062.54,513700.0,357600.0,871300.0,329237.45999999996,37.79
PRJ-2022-352,PRJ-2022-352-SOV-07,167733.06999999998,1924.0,104.0,227.0,5.41,2176241.64,8.0,0.0,0.0,2343974.71,687200.0,0.0,687200.0,-1656774.71,-241.09
PRJ-2022-352,PRJ-2022-352-SOV-08,169864.13999999998,1938.0,108.0,229.0,5.57,1490228.49,5.0,0.0,0.0,1660092.63,325900.0,0.0,325900.0,-1334192.63,-409.39
PRJ-2022-352,PRJ-2022-352-SOV-09,345699.55,4114.0,208.0,483.0,5.06,1045440.5,3.0,0.0,0.0,1391140.05,285600.0,0.0,285600.0,-1105540.05,-387.09
PRJ-2022-352,PRJ-2022-352-SOV-10,190807.72999999998,2176.0,144.0,255.0,6.62,386726.27,4.0,1.0,25.0,577534.0,743100.0,367100.0,1110200.0,532666.0,47.98
PRJ-2022-352,PRJ-2022-352-SOV-11,233205.09999999998,2678.0,160.0,312.0,5.97,207444.68,7.0,1.0,14.29,440649.77999999997,374900.0,196900.0,571800.0,131150.22000000003,22.94
PRJ-2022-352,PRJ-2022-352-SOV-12,181032.8,2072.0,122.0,242.0,5.89,262045.2,8.0,0.0,0.0,443078.0,416000.0,0.0,416000.0,-27078.0,-6.51
PRJ-2022-352,PRJ-2022-352-SOV-13,59996.1,710.0,34.0,85.0,4.79,0.0,,,,59996.1,298100.0,0.0,298100.0,238103.9,79.87
PRJ-2022-352,PRJ-2022-352-SOV-14,44190.10999999999,544.0,28.0,65.0,5.15,0.0,,,,44190.10999999999,244900.0,114100.0,359000.0,314809.89,87.69
PRJ-2022-352,PRJ-2022-352-SOV-15,53913.77,592.0,32.0,70.0,5.41,0.0,,,,53913.77,163900.0,109000.0,272900.0,218986.23,80.24
PRJ-2022-353,PRJ-2022-353-SOV-01,352395.42,4060.0,220.0,472.0,5.42,0.0,,,,352395.42,356100.0,209800.0,565900.0,213504.58000000002,37.73
PRJ-2022-353,PRJ-2022-353-SOV-02,113654.99999999999,1268.0,66.0,153.0,5.21,0.0,,,,113654.99999999999,93500.0,66700.0,160200.0,46545.000000000015,29.05
PRJ-2022-353,PRJ-2022-353-SOV-03,148350.56,1792.0,108.0,213.0,6.03,254066.62,6.0,1.0,16.67,402417.18,440100.0,261100.0,701200.0,298782.82,42.61
PRJ-2022-353,PRJ-2022-353-SOV-04,133168.08,1574.0,66.0,187.0,4.19,198881.28,7.0,0.0,0.0,332049.36,569100.0,204400.0,773500.0,441450.64,57.07
PRJ-2022-353,PRJ-2022-353-SOV-05,144579.83,1702.0,88.0,204.0,5.17,207770.84,7.0,1.0,14.29,352350.67,500700.0,213500.0,714200.0,361849.33,50.66
PRJ-2022-353,PRJ-2022-353-SOV-06,88789.79999999999,1032.0,58.0,122.0,5.62,123167.51999999999,5.0,0.0,0.0,211957.31999999998,231200.0,126600.0,357800.0,145842.68000000002,40.76
PRJ-2022-353,PRJ-2022-353-SOV-07,75940.54,886.0,42.0,107.0,4.74,607777.96,6.0,1.0,16.67,683718.5,221600.0,0.0,221600.0,-462118.5,-208.54
PRJ-2022-353,PRJ-2022-353-SOV-08,88274.06,1004.0,46.0,123.0,4.58,566511.38,5.0,0.0,0.0,654785.44,171800.0,0.0,171800.0,-482985.43999999994,-281.13
PRJ-2022-353,PRJ-2022-353-SOV-09,167393.75,1916.0,112.0,229.0,5.85,467871.5,3.0,0.0,0.0,635265.25,180700.0,0.0,180700.0,-454565.25,-251.56
PRJ-2022-353,PRJ-2022-353-SOV-10,86597.76999999999,1006.0,42.0,119.0,4.17,197767.65,5.0,0.0,0.0,284365.42,347400.0,203200.0,550600.0,266234.58,48.35
PRJ-2022-353,PRJ-2022-353-SOV-11,113610.37,1328.0,68.0,154.0,5.12,87983.43,4.0,1.0,25.0,201593.8,130200.0,90400.0,220600.0,19006.20000000001,8.62
PRJ-2022-353,PRJ-2022-353-SOV-12,93237.76999999999,1064.0,62.0,127.0,5.83,118852.64,8.0,1.0,12.5,212090.40999999997,223200.0,0.0,223200.0,11109.590000000026,4.98
PRJ-2022-353,PRJ-2022-353-SOV-13,36301.52,412.0,14.0,52.0,3.4,0.0,,,,36301.52,111800.0,0.0,111800.0,75498.48000000001,67.53
PRJ-2022-353,PRJ-2022-353-SOV-14,39684.259999999995,450.0,18.0,55.0,4.0,0.0,,,,39684.259999999995,89500.0,37000.0,126500.0,86815.74,68.63
PRJ-2022-353,PRJ-2022-353-SOV-15,38911.79,456.0,40.0,53.0,8.77,0.0,,,,38911.79,74600.0,54800.0,129400.0,90488.20999999999,69.93
PRJ-2022-354,PRJ-2022-354-SOV-01,216049.00999999998,2550.0,140.0,296.0,5.49,0.0,,,,216049.00999999998,362800.0,205000.0,567800.0,351750.99,61.95
PRJ-2022-354,PRJ-2022-354-SOV-02,70451.93999999999,844.0,38.0,104.0,4.5,0.0,,,,70451.93999999999,213100.0,157800.0,370900.0,300448.06,81.01
PRJ-2022-354,PRJ-2022-354-SOV-03,115106.56999999999,1334.0,68.0,161.0,5.1,321836.33,4.0,1.0,25.0,436942.9,661200.0,303100.0,964300.0,527357.1,54.69
PRJ-2022-354,PRJ-2022-354-SOV-04,107057.07999999999,1246.0,60.0,146.0,4.82,545060.0700000001,4.0,0.0,0.0,652117.15,910600.0,513400.0,1424000.0,771882.85,54.21
PRJ-2022-354,PRJ-2022-354-SOV-05,106789.37,1192.0,74.0,142.0,6.21,352470.65,7.0,3.0,42.86,459260.02,502300.0,332000.0,834300.0,375039.98,44.95
PRJ-2022-354,PRJ-2022-354-SOV-06,51880.85999999999,598.0,40.0,71.0,6.69,186803.77,3.0,0.0,0.0,238684.62999999998,321900.0,175900.0,497800.0,259115.37000000002,52.05
PRJ-2022-354,PRJ-2022-354-SOV-07,46912.64,524.0,22.0,63.0,4.2,1348545.38,6.0,2.0,33.33,1395458.0199999998,260500.0,0.0,260500.0,-1134958.0199999998,-435.68
PRJ-2022-354,PRJ-2022-354-SOV-08,48082.1,568.0,26.0,67.0,4.58,952932.04,4.0,0.0,0.0,1001014.14,298300.0,0.0,298300.0,-702714.14,-235.57
PRJ-2022-354,PRJ-2022-354-SOV-09,120623.34,1428.0,60.0,171.0,4.2,509017.17000000004,3.0,0.0,0.0,629640.51,140900.0,0.0,140900.0,-488740.51,-346.87
PRJ-2022-354,PRJ-2022-354-SOV-10,71040.2,840.0,56.0,97.0,6.67,351213.58999999997,8.0,2.0,25.0,422253.79,611400.0,330800.0,942200.0,519946.21,55.18
PRJ-2022-354,PRJ-2022-354-SOV-11,78014.87,896.0,42.0,107.0,4.69,175258.07,8.0,0.0,0.0,253272.94,269600.0,165000.0,434600.0,181327.06,41.72
PRJ-2022-354,PRJ-2022-354-SOV-12,52909.67,586.0,20.0,72.0,3.41,254430.58,4.0,0.0,0.0,307340.25,391300.0,0.0,391300.0,83959.75,21.46
PRJ-2022-354,PRJ-2022-354-SOV-13,31949.809999999998,370.0,16.0,45.0,4.32,0.0,,,,31949.809999999998,174600.0,0.0,174600.0,142650.19,81.7
PRJ-2022-354,PRJ-2022-354-SOV-14,25872.679999999997,334.0,18.0,40.0,5.39,0.0,,,,25872.679999999997,109900.0,56500.0,166400.0,140527.32,84.45
PRJ-2022-354,PRJ-2022-354-SOV-15,23976.23,302.0,10.0,37.0,3.31,0.0,,,,23976.23,67200.0,34500.0,101700.0,77723.77,76.42
PRJ-2022-355,PRJ-2022-355-SOV-01,664580.36,7678.0,398.0,879.0,5.18,0.0,,,,664580.36,918500.0,416600.0,1335100.0,670519.64,50.22
PRJ-2022-355,PRJ-2022-355-SOV-02,242854.38999999998,2722.0,194.0,310.0,7.13,0.0,,,,242854.38999999998,341900.0,193000.0,534900.0,292045.61,54.6
PRJ-2022-355,PRJ-2022-355-SOV-03,347782.29,4072.0,196.0,485.0,4.81,535877.03,7.0,0.0,0.0,883659.3200000001,1278700.0,485500.0,1764200.0,880540.6799999999,49.91
PRJ-2022-355,PRJ-2022-355-SOV-04,335306.69999999995,3936.0,208.0,462.0,5.28,904573.5700000001,7.0,2.0,28.57,1239880.27,1573500.0,819500.0,2393000.0,1153119.73,48.19
PRJ-2022-355,PRJ-2022-355-SOV-05,352027.31999999995,4060.0,242.0,473.0,5.96,514952.19,5.0,0.0,0.0,866979.51,1103700.0,466500.0,1570200.0,703220.49,44.79
PRJ-2022-355,PRJ-2022-355-SOV-06,196034.83,2268.0,136.0,270.0,6.0,448293.56000000006,4.0,1.0,25.0,644328.39,604200.0,406100.0,1010300.0,365971.61,36.22
PRJ-2022-355,PRJ-2022-355-SOV-07,193587.40999999997,2270.0,118.0,269.0,5.2,1824832.27,3.0,0.0,0.0,2018419.68,569700.0,0.0,569700.0,-1448719.68,-254.3
PRJ-2022-355,PRJ-2022-355-SOV-08,203135.94999999998,2320.0,142.0,268.0,6.12,1703428.64,4.0,1.0,25.0,1906564.5899999999,547100.0,0.0,547100.0,-1359464.5899999999,-248.49
PRJ-2022-355,PRJ-2022-355-SOV-09,380526.52999999997,4408.0,240.0,515.0,5.44,927799.33,4.0,0.0,0.0,1308325.8599999999,292200.0,0.0,292200.0,-1016125.8599999999,-347.75
PRJ-2022-355,PRJ-2022-355-SOV-10,199548.62,2308.0,122.0,272.0,5.29,587811.09,5.0,1.0,20.0,787359.71,1060600.0,532500.0,1593100.0,805740.29,50.58
PRJ-2022-355,PRJ-2022-355-SOV-11,222443.90999999997,2566.0,128.0,304.0,4.99,204394.28999999998,4.0,0.0,0.0,426838.19999999995,385300.0,185100.0,570400.0,143561.80000000005,25.17
PRJ-2022-355,PRJ-2022-355-SOV-12,212717.15,2396.0,116.0,285.0,4.84,231095.44,7.0,0.0,0.0,443812.58999999997,457200.0,0.0,457200.0,13387.410000000033,2.93
PRJ-2022-355,PRJ-2022-355-SOV-13,60091.21,702.0,46.0,83.0,6.55,0.0,,,,60091.21,342900.0,0.0,342900.0,282808.79,82.48
PRJ-2022-355,PRJ-2022-355-SOV-14,54801.909999999996,630.0,34.0,75.0,5.4,0.0,,,,54801.909999999996,256700.0,163000.0,419700.0,364898.09,86.94
PRJ-2022-355,PRJ-2022-355-SOV-15,77998.68,862.0,36.0,107.0,4.18,0.0,,,,77998.68,152700.0,105100.0,257800.0,179801.32,69.74
PRJ-2022-356,PRJ-2022-356-SOV-01,568594.88,6588.0,336.0,750.0,5.1,0.0,,,,568594.88,1314100.0,480300.0,1794400.0,1225805.12,68.31
PRJ-2022-356,PRJ-2022-356-SOV-02,195855.12999999998,2274.0,138.0,264.0,6.07,0.0,,,,195855.12999999998,478900.0,222200.0,701100.0,505244.87,72.06
PRJ-2022-356,PRJ-2022-356-SOV-03,312492.94,3658.0,168.0,432.0,4.59,674403.27,3.0,1.0,33.33,986896.21,1688100.0,673200.0,2361300.0,1374403.79,58.21
PRJ-2022-356,PRJ-2022-356-SOV-04,299344.14999999997,3440.0,218.0,400.0,6.34,1304543.35,4.0,2.0,50.0,1603887.5,2399300.0,1302300.0,3701600.0,2097712.5,56.67
PRJ-2022-356,PRJ-2022-356-SOV-05,300552.32999999996,3582.0,170.0,418.0,4.75,830823.6900000001,4.0,0.0,0.0,1131376.02,1802400.0,829400.0,2631800.0,1500423.98,57.01
PRJ-2022-356,PRJ-2022-356-SOV-06,157651.71,1852.0,94.0,221.0,5.08,538148.72,7.0,0.0,0.0,695800.4299999999,1163600.0,537200.0,1700800.0,1004999.5700000001,59.09
PRJ-2022-356,PRJ-2022-356-SOV-07,160506.06,1868.0,118.0,217.0,6.32,3569087.6400000006,4.0,1.0,25.0,3729593.7000000007,1064600.0,0.0,1064600.0,-2664993.7000000007,-250.33
PRJ-2022-356,PRJ-2022-356-SOV-08,137835.63,1620.0,78.0,193.0,4.81,1831976.0,8.0,2.0,25.0,1969811.63,515500.0,0.0,515500.0,-1454311.63,-282.12
PRJ-2022-356,PRJ-2022-356-SOV-09,319284.56,3668.0,178.0,432.0,4.85,2327830.11,7.0,1.0,14.29,2647114.67,523200.0,0.0,523200.0,-2123914.67,-405.95
PRJ-2022-356,PRJ-2022-356-SOV-10,164694.47999999998,1890.0,90.0,226.0,4.76,914611.8,6.0,0.0,0.0,1079306.28,1925600.0,913000.0,2838600.0,1759293.72,61.98
PRJ-2022-356,PRJ-2022-356-SOV-11,219751.4,2570.0,148.0,304.0,5.76,535179.87,5.0,0.0,0.0,754931.27,732200.0,534200.0,1266400.0,511468.73,40.39
PRJ-2022-356,PRJ-2022-356-SOV-12,147438.63999999998,1716.0,90.0,202.0,5.24,323919.2,6.0,2.0,33.33,471357.83999999997,853100.0,0.0,853100.0,381742.16000000003,44.75
PRJ-2022-356,PRJ-2022-356-SOV-13,53244.689999999995,612.0,28.0,74.0,4.58,0.0,,,,53244.689999999995,542900.0,0.0,542900.0,489655.31,90.19
PRJ-2022-356,PRJ-2022-356-SOV-14,49802.119999999995,578.0,30.0,67.0,5.19,0.0,,,,49802.119999999995,466000.0,303800.0,769800.0,719997.88,93.53
PRJ-2022-356,PRJ-2022-356-SOV-15,52967.77,590.0,26.0,71.0,4.41,0.0,,,,52967.77,283400.0,213200.0,496600.0,443632.23,89.33
PRJ-2022-357,PRJ-2022-357-SOV-01,215769.38999999998,2508.0,160.0,294.0,6.38,0.0,,,,215769.38999999998,533100.0,274800.0,807900.0,592130.61,73.29
PRJ-2022-357,PRJ-2022-357-SOV-02,81826.98,984.0,56.0,116.0,5.69,0.0,,,,81826.98,178000.0,115000.0,293000.0,211173.02000000002,72.07
PRJ-2022-357,PRJ-2022-357-SOV-03,118028.38999999998,1264.0,90.0,148.0,7.12,292375.16,8.0,4.0,50.0,410403.54999999993,632000.0,279500.0,911500.0,501096.45000000007,54.97
PRJ-2022-357,PRJ-2022-357-SOV-04,88892.87,1030.0,78.0,120.0,7.57,459209.68,4.0,0.0,0.0,548102.55,880900.0,439000.0,1319900.0,771797.45,58.47
PRJ-2022-357,PRJ-2022-357-SOV-05,120813.76999999999,1350.0,76.0,163.0,5.63,336131.24,6.0,1.0,16.67,456945.01,583200.0,321300.0,904500.0,447554.99,49.48
PRJ-2022-357,PRJ-2022-357-SOV-06,52909.219999999994,628.0,26.0,77.0,4.14,180364.87,4.0,0.0,0.0,233274.09,409000.0,172400.0,581400.0,348125.91000000003,59.88
PRJ-2022-357,PRJ-2022-357-SOV-07,55082.31999999999,642.0,30.0,75.0,4.67,1554873.71,6.0,1.0,16.67,1609956.03,470100.0,0.0,470100.0,-1139856.03,-242.47
PRJ-2022-357,PRJ-2022-357-SOV-08,53751.09,626.0,28.0,75.0,4.47,1228189.71,3.0,0.0,0.0,1281940.8,228500.0,0.0,228500.0,-1053440.8,-461.02
PRJ-2022-357,PRJ-2022-357-SOV-09,111883.38999999998,1294.0,42.0,158.0,3.25,888727.12,5.0,1.0,20.0,1000610.51,166300.0,0.0,166300.0,-834310.51,-501.69
PRJ-2022-357,PRJ-2022-357-SOV-10,79035.7,882.0,76.0,101.0,8.62,352377.94,5.0,1.0,20.0,431413.64,546800.0,336800.0,883600.0,452186.36,51.18
PRJ-2022-357,PRJ-2022-357-SOV-11,85417.12999999999,1004.0,48.0,122.0,4.78,126564.95999999999,8.0,0.0,0.0,211982.08999999997,229200.0,120900.0,350100.0,138117.91000000003,39.45
PRJ-2022-357,PRJ-2022-357-SOV-12,56341.549999999996,676.0,34.0,80.0,5.03,246115.43,8.0,3.0,37.5,302456.98,430100.0,0.0,430100.0,127643.02000000002,29.68
